bug,tool,command,parsed_command,category
jacksondatabind_59,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_59 && defects4j test -t TypeRefinementForMapTest::testMapKeyRefinement1384,defects4j test,TEST
jacksondatabind_59,edit,,edit,WRITE
jacksondatabind_59,edit,,edit,WRITE
jacksondatabind_59,edit,,edit,WRITE
jacksondatabind_59,edit,,edit,WRITE
jacksondatabind_59,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_59 && defects4j compile,cd,NAVIGATE
jacksondatabind_59,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_59 && defects4j compile,defects4j compile,BUILD
jacksondatabind_59,edit,,edit,WRITE
jacksondatabind_59,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_59 && defects4j compile,cd,NAVIGATE
jacksondatabind_59,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_59 && defects4j compile,defects4j compile,BUILD
jacksondatabind_59,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_59 && defects4j test -t TypeRefinementForMapTest::testMapKeyRefinement1384,cd,NAVIGATE
jacksondatabind_59,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_59 && defects4j test -t TypeRefinementForMapTest::testMapKeyRefinement1384,defects4j test,TEST
jacksondatabind_59,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_59 && defects4j test,cd,NAVIGATE
jacksondatabind_59,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_59 && defects4j test,defects4j test,TEST
jacksondatabind_59,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_59 && ./run_bug_exposing_tests.sh,cd,NAVIGATE
jacksondatabind_59,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_59 && ./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
jacksondatabind_59,read_file,,read_file,READ
jacksondatabind_59,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_59 && defects4j test,cd,NAVIGATE
jacksondatabind_59,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_59 && defects4j test,defects4j test,TEST
jacksondatabind_59,todo_write,,todo_write,WRITE
jacksondatabind_6,read_file,,read_file,READ
jacksondatabind_6,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
jacksondatabind_6,read_file,,read_file,READ
jacksondatabind_6,run_shell_command,defects4j test,defects4j test,TEST
jacksondatabind_6,glob,,glob,SEARCH_FILES
jacksondatabind_6,read_file,,read_file,READ
jacksondatabind_6,glob,,glob,SEARCH_FILES
jacksondatabind_6,read_file,,read_file,READ
jacksondatabind_6,glob,,glob,SEARCH_FILES
jacksondatabind_6,read_file,,read_file,READ
jacksondatabind_6,search_file_content,,search_file_content,SEARCH_CONTENT
jacksondatabind_6,read_file,,read_file,READ
jacksondatabind_6,run_shell_command,defects4j test -t com.fasterxml.jackson.databind.deser.TestDateDeserialization::testISO8601MissingSeconds,defects4j test,TEST
jacksondatabind_6,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
jacksondatabind_6,run_shell_command,mvn test -Dtest=com.fasterxml.jackson.databind.deser.TestDateDeserialization::testISO8601MissingSeconds,mvn test,TEST
jacksondatabind_6,todo_write,,todo_write,WRITE
jacksondatabind_6,edit,,edit,WRITE
jacksondatabind_6,run_shell_command,defects4j compile,defects4j compile,BUILD
jacksondatabind_6,run_shell_command,defects4j test -t com.fasterxml.jackson.databind.deser.TestDateDeserialization::testISO8601MissingSeconds,defects4j test,TEST
jacksondatabind_6,run_shell_command,defects4j test -t com.fasterxml.jackson.databind.deser.TestDateDeserialization::testISO8601PartialMilliseconds,defects4j test,TEST
jacksondatabind_6,run_shell_command,"defects4j test -t com.fasterxml.jackson.databind.deser.TestDateDeserialization::testISO8601MissingSeconds,com.fasterxml.jackson.databind.deser.TestDateDeserialization::testISO8601PartialMilliseconds",defects4j test,TEST
jacksondatabind_6,run_shell_command,defects4j test,defects4j test,TEST
jacksondatabind_6,run_shell_command,defects4j test -t com.fasterxml.jackson.databind.deser.TestDateDeserialization::testISO8601MissingSeconds,defects4j test,TEST
jacksondatabind_6,edit,,edit,WRITE
jacksondatabind_6,edit,,edit,WRITE
jacksondatabind_6,run_shell_command,defects4j compile,defects4j compile,BUILD
jacksondatabind_6,run_shell_command,defects4j test -t com.fasterxml.jackson.databind.deser.TestDateDeserialization::testISO8601MissingSeconds,defects4j test,TEST
jacksondatabind_6,todo_write,,todo_write,WRITE
jacksondatabind_6,run_shell_command,defects4j test,defects4j test,TEST
jacksondatabind_6,edit,,edit,WRITE
jacksondatabind_6,run_shell_command,defects4j compile,defects4j compile,BUILD
jacksondatabind_6,edit,,edit,WRITE
jacksondatabind_6,read_file,,read_file,READ
jacksondatabind_6,read_file,,read_file,READ
jacksondatabind_6,todo_write,,todo_write,WRITE
jacksondatabind_6,run_shell_command,defects4j compile,defects4j compile,BUILD
jacksondatabind_6,run_shell_command,defects4j test,defects4j test,TEST
jacksondatabind_6,edit,,edit,WRITE
jacksondatabind_6,run_shell_command,defects4j compile,defects4j compile,BUILD
jacksondatabind_6,run_shell_command,defects4j test -t com.fasterxml.jackson.databind.deser.TestDateDeserialization::testISO8601MissingSeconds,defects4j test,TEST
jacksondatabind_6,run_shell_command,defects4j test -t com.fasterxml.jackson.databind.deser.TestDateDeserialization::testISO8601PartialMilliseconds,defects4j test,TEST
jacksondatabind_6,run_shell_command,defects4j test,defects4j test,TEST
jacksondatabind_6,todo_write,,todo_write,WRITE
jacksondatabind_60,read_file,,read_file,READ
jacksondatabind_60,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
jacksondatabind_60,read_file,,read_file,READ
jacksondatabind_60,run_shell_command,defects4j test,defects4j test,TEST
jacksondatabind_60,search_file_content,,search_file_content,SEARCH_CONTENT
jacksondatabind_60,read_file,,read_file,READ
jacksondatabind_60,search_file_content,,search_file_content,SEARCH_CONTENT
jacksondatabind_60,read_file,,read_file,READ
jacksondatabind_60,read_file,,read_file,READ
jacksondatabind_60,run_shell_command,defects4j compile,defects4j compile,BUILD
jacksondatabind_60,run_shell_command,defects4j test -t com.fasterxml.jackson.databind.jsontype.TestDefaultWithCreators::testWithCreatorAndJsonValue,defects4j test,TEST
jacksondatabind_60,run_shell_command,./run_all_tests_trace.sh,run_all_tests_trace.sh,TEST
jacksondatabind_61,read_file,,read_file,READ
jacksondatabind_61,run_shell_command,"find /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_61 -name ""*.java"" | grep -i test | head -10",find,SEARCH_FILES
jacksondatabind_61,run_shell_command,"find /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_61 -name ""*.java"" | grep -i test | head -10",grep,SEARCH_CONTENT
jacksondatabind_61,run_shell_command,"find /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_61 -name ""*.java"" | grep -i test | head -10",head,READ
jacksondatabind_61,list_directory,,list_directory,SEARCH_FILES
jacksondatabind_61,read_file,,read_file,READ
jacksondatabind_61,read_file,,read_file,READ
jacksondatabind_61,read_file,,read_file,READ
jacksondatabind_61,run_shell_command,defects4j compile,defects4j compile,BUILD
jacksondatabind_61,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
jacksondatabind_61,read_file,,read_file,READ
jacksondatabind_61,search_file_content,,search_file_content,SEARCH_CONTENT
jacksondatabind_61,read_file,,read_file,READ
jacksondatabind_61,search_file_content,,search_file_content,SEARCH_CONTENT
jacksondatabind_61,read_file,,read_file,READ
jacksondatabind_61,search_file_content,,search_file_content,SEARCH_CONTENT
jacksondatabind_61,read_file,,read_file,READ
jacksondatabind_61,read_file,,read_file,READ
jacksondatabind_61,todo_write,,todo_write,WRITE
jacksondatabind_61,write_file,,write_file,WRITE
jacksondatabind_61,run_shell_command,"cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_61 && javac -cp ""target/classes:target/test-classes:$(defects4j export -p cp.test)"" TestExample.java && java -cp "".:target/classes:target/test-classes:$(defects4j export -p cp.test)"" TestExample",cd,NAVIGATE
jacksondatabind_61,run_shell_command,"cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_61 && javac -cp ""target/classes:target/test-classes:$(defects4j export -p cp.test)"" TestExample.java && java -cp "".:target/classes:target/test-classes:$(defects4j export -p cp.test)"" TestExample",javac,BUILD
jacksondatabind_61,run_shell_command,"cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_61 && javac -cp ""target/classes:target/test-classes:$(defects4j export -p cp.test)"" TestExample.java && java -cp "".:target/classes:target/test-classes:$(defects4j export -p cp.test)"" TestExample",java,BUILD
jacksondatabind_61,run_shell_command,"cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_61 && javac -cp ""target/classes:target/test-classes:/Users/nashid/repos/defects4j/framework/projects/JacksonDatabind/lib/com/fasterxml/jackson/core/jackson-core/2.8.3/jackson-core-2.8.3.jar:/Users/nashid/repos/defects4j/framework/projects/JacksonDatabind/lib/com/fasterxml/jackson/core/jackson-annotations/2.8.0/jackson-annotations-2.8.0.jar:/Users/nashid/repos/defects4j/framework/projects/JacksonDatabind/lib/junit/junit/4.12/junit-4.12.jar"" TestExample.java && java -cp "".:target/classes:target/test-classes:/Users/nashid/repos/defects4j/framework/projects/JacksonDatabind/lib/com/fasterxml/jackson/core/jackson-core/2.8.3/jackson-core-2.8.3.jar:/Users/nashid/repos/defects4j/framework/projects/JacksonDatabind/lib/com/fasterxml/jackson/core/jackson-annotations/2.8.0/jackson-annotations-2.8.0.jar:/Users/nashid/repos/defects4j/framework/projects/JacksonDatabind/lib/junit/junit/4.12/junit-4.12.jar"" TestExample",cd,NAVIGATE
jacksondatabind_61,run_shell_command,"cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_61 && javac -cp ""target/classes:target/test-classes:/Users/nashid/repos/defects4j/framework/projects/JacksonDatabind/lib/com/fasterxml/jackson/core/jackson-core/2.8.3/jackson-core-2.8.3.jar:/Users/nashid/repos/defects4j/framework/projects/JacksonDatabind/lib/com/fasterxml/jackson/core/jackson-annotations/2.8.0/jackson-annotations-2.8.0.jar:/Users/nashid/repos/defects4j/framework/projects/JacksonDatabind/lib/junit/junit/4.12/junit-4.12.jar"" TestExample.java && java -cp "".:target/classes:target/test-classes:/Users/nashid/repos/defects4j/framework/projects/JacksonDatabind/lib/com/fasterxml/jackson/core/jackson-core/2.8.3/jackson-core-2.8.3.jar:/Users/nashid/repos/defects4j/framework/projects/JacksonDatabind/lib/com/fasterxml/jackson/core/jackson-annotations/2.8.0/jackson-annotations-2.8.0.jar:/Users/nashid/repos/defects4j/framework/projects/JacksonDatabind/lib/junit/junit/4.12/junit-4.12.jar"" TestExample",javac,BUILD
jacksondatabind_61,run_shell_command,"cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_61 && javac -cp ""target/classes:target/test-classes:/Users/nashid/repos/defects4j/framework/projects/JacksonDatabind/lib/com/fasterxml/jackson/core/jackson-core/2.8.3/jackson-core-2.8.3.jar:/Users/nashid/repos/defects4j/framework/projects/JacksonDatabind/lib/com/fasterxml/jackson/core/jackson-annotations/2.8.0/jackson-annotations-2.8.0.jar:/Users/nashid/repos/defects4j/framework/projects/JacksonDatabind/lib/junit/junit/4.12/junit-4.12.jar"" TestExample.java && java -cp "".:target/classes:target/test-classes:/Users/nashid/repos/defects4j/framework/projects/JacksonDatabind/lib/com/fasterxml/jackson/core/jackson-core/2.8.3/jackson-core-2.8.3.jar:/Users/nashid/repos/defects4j/framework/projects/JacksonDatabind/lib/com/fasterxml/jackson/core/jackson-annotations/2.8.0/jackson-annotations-2.8.0.jar:/Users/nashid/repos/defects4j/framework/projects/JacksonDatabind/lib/junit/junit/4.12/junit-4.12.jar"" TestExample",java,BUILD
jacksondatabind_61,edit,,edit,WRITE
jacksondatabind_61,read_file,,read_file,READ
jacksondatabind_61,edit,,edit,WRITE
jacksondatabind_61,run_shell_command,"cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_61 && grep -n ""constructSpecializedType"" src/main/java/com/fasterxml/jackson/databind/type/TypeFactory.java",cd,NAVIGATE
jacksondatabind_61,run_shell_command,"cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_61 && grep -n ""constructSpecializedType"" src/main/java/com/fasterxml/jackson/databind/type/TypeFactory.java",grep,SEARCH_CONTENT
jacksondatabind_61,read_file,,read_file,READ
jacksondatabind_61,edit,,edit,WRITE
jacksondatabind_61,edit,,edit,WRITE
jacksondatabind_61,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_61 && defects4j compile,cd,NAVIGATE
jacksondatabind_61,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_61 && defects4j compile,defects4j compile,BUILD
jacksondatabind_61,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_61 && defects4j test -t com.fasterxml.jackson.databind.jsontype.DefaultTypingWithPrimitivesTest::testDefaultTypingWithLong,cd,NAVIGATE
jacksondatabind_61,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_61 && defects4j test -t com.fasterxml.jackson.databind.jsontype.DefaultTypingWithPrimitivesTest::testDefaultTypingWithLong,defects4j test,TEST
jacksondatabind_61,run_shell_command,"cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_61 && javac -cp ""target/classes:target/test-classes:/Users/nashid/repos/defects4j/framework/projects/JacksonDatabind/lib/com/fasterxml/jackson/core/jackson-core/2.8.3/jackson-core-2.8.3.jar:/Users/nashid/repos/defects4j/framework/projects/JacksonDatabind/lib/com/fasterxml/jackson/core/jackson-annotations/2.8.0/jackson-annotations-2.8.0.jar:/Users/nashid/repos/defects4j/framework/projects/JacksonDatabind/lib/junit/junit/4.12/junit-4.12.jar"" TestExample.java && java -cp "".:target/classes:target/test-classes:/Users/nashid/repos/defects4j/framework/projects/JacksonDatabind/lib/com/fasterxml/jackson/core/jackson-core/2.8.3/jackson-core-2.8.3.jar:/Users/nashid/repos/defects4j/framework/projects/JacksonDatabind/lib/com/fasterxml/jackson/core/jackson-annotations/2.8.0/jackson-annotations-2.8.0.jar:/Users/nashid/repos/defects4j/framework/projects/JacksonDatabind/lib/junit/junit/4.12/junit-4.12.jar"" TestExample",cd,NAVIGATE
jacksondatabind_61,run_shell_command,"cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_61 && javac -cp ""target/classes:target/test-classes:/Users/nashid/repos/defects4j/framework/projects/JacksonDatabind/lib/com/fasterxml/jackson/core/jackson-core/2.8.3/jackson-core-2.8.3.jar:/Users/nashid/repos/defects4j/framework/projects/JacksonDatabind/lib/com/fasterxml/jackson/core/jackson-annotations/2.8.0/jackson-annotations-2.8.0.jar:/Users/nashid/repos/defects4j/framework/projects/JacksonDatabind/lib/junit/junit/4.12/junit-4.12.jar"" TestExample.java && java -cp "".:target/classes:target/test-classes:/Users/nashid/repos/defects4j/framework/projects/JacksonDatabind/lib/com/fasterxml/jackson/core/jackson-core/2.8.3/jackson-core-2.8.3.jar:/Users/nashid/repos/defects4j/framework/projects/JacksonDatabind/lib/com/fasterxml/jackson/core/jackson-annotations/2.8.0/jackson-annotations-2.8.0.jar:/Users/nashid/repos/defects4j/framework/projects/JacksonDatabind/lib/junit/junit/4.12/junit-4.12.jar"" TestExample",javac,BUILD
jacksondatabind_61,run_shell_command,"cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_61 && javac -cp ""target/classes:target/test-classes:/Users/nashid/repos/defects4j/framework/projects/JacksonDatabind/lib/com/fasterxml/jackson/core/jackson-core/2.8.3/jackson-core-2.8.3.jar:/Users/nashid/repos/defects4j/framework/projects/JacksonDatabind/lib/com/fasterxml/jackson/core/jackson-annotations/2.8.0/jackson-annotations-2.8.0.jar:/Users/nashid/repos/defects4j/framework/projects/JacksonDatabind/lib/junit/junit/4.12/junit-4.12.jar"" TestExample.java && java -cp "".:target/classes:target/test-classes:/Users/nashid/repos/defects4j/framework/projects/JacksonDatabind/lib/com/fasterxml/jackson/core/jackson-core/2.8.3/jackson-core-2.8.3.jar:/Users/nashid/repos/defects4j/framework/projects/JacksonDatabind/lib/com/fasterxml/jackson/core/jackson-annotations/2.8.0/jackson-annotations-2.8.0.jar:/Users/nashid/repos/defects4j/framework/projects/JacksonDatabind/lib/junit/junit/4.12/junit-4.12.jar"" TestExample",java,BUILD
jacksondatabind_61,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_61 && defects4j test,cd,NAVIGATE
jacksondatabind_61,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_61 && defects4j test,defects4j test,TEST
jacksondatabind_61,todo_write,,todo_write,WRITE
jacksondatabind_61,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_61 && rm -f TestExample.java TestExample.class,cd,NAVIGATE
jacksondatabind_61,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_61 && rm -f TestExample.java TestExample.class,rm,FILE_OPS
jacksondatabind_65,read_file,,read_file,READ
jacksondatabind_65,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
jacksondatabind_65,read_file,,read_file,READ
jacksondatabind_65,run_shell_command,"find . -name ""*KeyDeser*"" -type f",find,SEARCH_FILES
jacksondatabind_65,read_file,,read_file,READ
jacksondatabind_65,run_shell_command,defects4j compile,defects4j compile,BUILD
jacksondatabind_65,run_shell_command,defects4j test -t KeyDeser1429Test::testDeserializeKeyViaFactory,defects4j test,TEST
jacksondatabind_65,run_shell_command,./run_all_tests_trace.sh,run_all_tests_trace.sh,TEST
jacksondatabind_66,read_file,,read_file,READ
jacksondatabind_66,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
jacksondatabind_66,read_file,,read_file,READ
jacksondatabind_66,search_file_content,,search_file_content,SEARCH_CONTENT
jacksondatabind_66,read_file,,read_file,READ
jacksondatabind_66,run_shell_command,defects4j test -t TestCustomEnumKeyDeserializer::testCustomEnumKeySerializerWithPolymorphic,defects4j test,TEST
jacksondatabind_66,run_shell_command,defects4j test -t TestCustomEnumKeyDeserializer::testCustomEnumKeySerializerWithPolymorphic -v,defects4j test,TEST
jacksondatabind_66,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_66 && ./run.sh com.fasterxml.jackson.databind.module.TestCustomEnumKeyDeserializer::testCustomEnumKeySerializerWithPolymorphic,cd,NAVIGATE
jacksondatabind_66,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_66 && ./run.sh com.fasterxml.jackson.databind.module.TestCustomEnumKeyDeserializer::testCustomEnumKeySerializerWithPolymorphic,run.sh,TEST
jacksondatabind_66,read_file,,read_file,READ
jacksondatabind_66,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_66 && defects4j test,cd,NAVIGATE
jacksondatabind_66,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_66 && defects4j test,defects4j test,TEST
jacksondatabind_66,read_file,,read_file,READ
jacksondatabind_66,read_file,,read_file,READ
jacksondatabind_66,read_file,,read_file,READ
jacksondatabind_66,write_file,,write_file,WRITE
jacksondatabind_66,write_file,,write_file,WRITE
jacksondatabind_66,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_66 && defects4j test -t TestBugReproduction::testBugReproduction,cd,NAVIGATE
jacksondatabind_66,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_66 && defects4j test -t TestBugReproduction::testBugReproduction,defects4j test,TEST
jacksondatabind_66,search_file_content,,search_file_content,SEARCH_CONTENT
jacksondatabind_66,read_file,,read_file,READ
jacksondatabind_66,search_file_content,,search_file_content,SEARCH_CONTENT
jacksondatabind_66,search_file_content,,search_file_content,SEARCH_CONTENT
jacksondatabind_66,search_file_content,,search_file_content,SEARCH_CONTENT
jacksondatabind_66,glob,,glob,SEARCH_FILES
jacksondatabind_66,read_file,,read_file,READ
jacksondatabind_66,edit,,edit,WRITE
jacksondatabind_66,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_66 && defects4j test -t TestCustomEnumKeyDeserializer::testCustomEnumKeySerializerWithPolymorphic,cd,NAVIGATE
jacksondatabind_66,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_66 && defects4j test -t TestCustomEnumKeyDeserializer::testCustomEnumKeySerializerWithPolymorphic,defects4j test,TEST
jacksondatabind_66,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_66 && ant -Dtest.name=TestCustomEnumKeyDeserializer::testCustomEnumKeySerializerWithPolymorphic test,cd,NAVIGATE
jacksondatabind_66,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_66 && ant -Dtest.name=TestCustomEnumKeyDeserializer::testCustomEnumKeySerializerWithPolymorphic test,ant,BUILD
jacksondatabind_66,edit,,edit,WRITE
jacksondatabind_66,edit,,edit,WRITE
jacksondatabind_66,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_66 && defects4j compile && defects4j test,cd,NAVIGATE
jacksondatabind_66,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_66 && defects4j compile && defects4j test,defects4j compile,BUILD
jacksondatabind_66,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_66 && defects4j compile && defects4j test,defects4j test,TEST
jacksondatabind_66,read_file,,read_file,READ
jacksondatabind_66,edit,,edit,WRITE
jacksondatabind_66,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_66 && defects4j compile,cd,NAVIGATE
jacksondatabind_66,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_66 && defects4j compile,defects4j compile,BUILD
jacksondatabind_66,read_file,,read_file,READ
jacksondatabind_66,edit,,edit,WRITE
jacksondatabind_66,read_file,,read_file,READ
jacksondatabind_66,edit,,edit,WRITE
jacksondatabind_66,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_66 && defects4j compile,cd,NAVIGATE
jacksondatabind_66,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_66 && defects4j compile,defects4j compile,BUILD
jacksondatabind_66,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_66 && defects4j test -t TestCustomEnumKeyDeserializer::testCustomEnumKeySerializerWithPolymorphic,cd,NAVIGATE
jacksondatabind_66,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_66 && defects4j test -t TestCustomEnumKeyDeserializer::testCustomEnumKeySerializerWithPolymorphic,defects4j test,TEST
jacksondatabind_66,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_66 && defects4j test -t TestBugReproduction::testBugReproduction,cd,NAVIGATE
jacksondatabind_66,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_66 && defects4j test -t TestBugReproduction::testBugReproduction,defects4j test,TEST
jacksondatabind_66,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_66 && defects4j test,cd,NAVIGATE
jacksondatabind_66,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_66 && defects4j test,defects4j test,TEST
jacksondatabind_66,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_66 && rm src/test/java/com/fasterxml/jackson/databind/module/TestBugReproduction.java,cd,NAVIGATE
jacksondatabind_66,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_66 && rm src/test/java/com/fasterxml/jackson/databind/module/TestBugReproduction.java,rm,FILE_OPS
jacksondatabind_66,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_66 && git diff,cd,NAVIGATE
jacksondatabind_66,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_66 && git diff,git diff,VCS
jacksondatabind_68,read_file,,read_file,READ
jacksondatabind_68,read_file,,read_file,READ
jacksondatabind_68,read_file,,read_file,READ
jacksondatabind_68,read_file,,read_file,READ
jacksondatabind_68,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_68 && defects4j info,cd,NAVIGATE
jacksondatabind_68,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_68 && defects4j info,defects4j info,DEFECTS4J_OTHER
jacksondatabind_68,read_file,,read_file,READ
jacksondatabind_68,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_68 && ./run_bug_exposing_tests.sh,cd,NAVIGATE
jacksondatabind_68,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_68 && ./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
jacksondatabind_68,read_file,,read_file,READ
jacksondatabind_68,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_68 && defects4j export -p tests.all,cd,NAVIGATE
jacksondatabind_68,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_68 && defects4j export -p tests.all,defects4j export,DEFECTS4J_OTHER
jacksondatabind_68,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_68 && defects4j test -t com.fasterxml.jackson.databind.struct.SingleValueAsArrayTest,cd,NAVIGATE
jacksondatabind_68,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_68 && defects4j test -t com.fasterxml.jackson.databind.struct.SingleValueAsArrayTest,defects4j test,TEST
jacksondatabind_68,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_68 && defects4j export -p tests.trigger,cd,NAVIGATE
jacksondatabind_68,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_68 && defects4j export -p tests.trigger,defects4j export,DEFECTS4J_OTHER
jacksondatabind_68,run_shell_command,"cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_68 && java -cp ""$(defects4j export -p cp.test)"" org.junit.runner.JUnitCore com.fasterxml.jackson.databind.struct.SingleValueAsArrayTest::testSuccessfulDeserializationOfObjectWithChainedArrayCreators",cd,NAVIGATE
jacksondatabind_68,run_shell_command,"cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_68 && java -cp ""$(defects4j export -p cp.test)"" org.junit.runner.JUnitCore com.fasterxml.jackson.databind.struct.SingleValueAsArrayTest::testSuccessfulDeserializationOfObjectWithChainedArrayCreators",java,BUILD
jacksondatabind_68,run_shell_command,cd /Users/nashid/repos/qwen-cli-automation/workspace/JacksonDatabind_68 && mkdir -p temp_tests && cp -r src/test/java/com/fasterxml/jackson/databind/struct/* temp_tests/,cd,NAVIGATE
