bug,function_name,count,command
Lang-27,glob,1,
Lang-27,maple_find_code_in_file,1,
Lang-27,maple_find_method,1,
Lang-27,read_file,4,
Lang-27,replace,1,
Lang-27,run_shell_command,1,./run_bug_exposing_tests.sh
Lang-27,run_shell_command,2,defects4j compile
Lang-27,run_shell_command,1,defects4j test
Lang-27,run_shell_command,2,defects4j test -t org.apache.commons.lang3.math.NumberUtilsTest
Lang-27,run_shell_command,2,defects4j test -t org.apache.commons.lang3.math.NumberUtilsTest::testCreateNumber
Lang-27,run_shell_command,1,git diff
Lang-62,list_directory,8,
Lang-62,maple_find_class,1,
Lang-62,maple_find_code_in_file,1,
Lang-62,maple_find_method_in_class,1,
Lang-62,read_file,4,
Lang-62,replace,2,
Lang-62,run_shell_command,1,./run_bug_exposing_tests.sh
Lang-62,run_shell_command,3,defects4j compile
Lang-62,run_shell_command,1,defects4j test
Lang-62,run_shell_command,3,defects4j test -t org.apache.commons.lang.EntitiesTest::testNumberOverflow
Lang-62,run_shell_command,1,git diff
Lang-65,glob,1,
Lang-65,maple_find_class,1,
Lang-65,maple_find_method_in_class,1,
Lang-65,maple_find_method_in_file,3,
Lang-65,read_file,5,
Lang-65,replace,31,
Lang-65,run_shell_command,1,./run_bug_exposing_tests.sh
Lang-65,run_shell_command,18,defects4j compile
Lang-65,run_shell_command,16,defects4j test
Lang-65,write_file,3,
Math-14,list_directory,1,
Math-14,maple_find_method,1,
Math-14,maple_find_method_in_file,2,
Math-14,read_file,8,
Math-14,replace,2,
Math-14,run_shell_command,1,./run_bug_exposing_tests.sh
Math-14,run_shell_command,1,defects4j export -p tests.trigger
Math-14,run_shell_command,1,defects4j test
Math-14,run_shell_command,3,defects4j test -t org.apache.commons.math3.fitting.PolynomialFitterTest::testLargeSample
Math-14,run_shell_command,1,git diff
Math-6,glob,1,
Math-6,maple_find_class,7,
Math-6,maple_find_method_in_class,8,
Math-6,read_file,37,
Math-6,replace,63,
Math-6,run_shell_command,16,defects4j compile
Math-6,run_shell_command,14,defects4j test -t org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest::testGetIterations
Math-77,maple_find_class,3,
Math-77,maple_find_method_in_file,3,
Math-77,read_file,2,
Math-77,replace,2,
Math-77,run_shell_command,1,./run_bug_exposing_tests.sh
Math-77,run_shell_command,2,defects4j compile
Math-77,run_shell_command,2,defects4j test
Math-77,run_shell_command,1,git diff
Math-93,glob,1,
Math-93,maple_find_class,2,
Math-93,read_file,4,
Math-93,replace,6,
Math-93,run_shell_command,2,./run_bug_exposing_tests.sh
Math-93,run_shell_command,4,defects4j test
Math-93,run_shell_command,1,git diff
Mockito-16,glob,4,
Mockito-16,maple_extract_class_skeleton,2,
Mockito-16,maple_find_class,2,
Mockito-16,maple_find_code,2,
Mockito-16,maple_find_method,1,
Mockito-16,maple_find_method_in_class,6,
Mockito-16,read_file,10,
Mockito-16,replace,51,
Mockito-16,run_shell_command,2,./run_bug_exposing_tests.sh
Mockito-16,run_shell_command,32,defects4j compile
Mockito-16,run_shell_command,1,defects4j test
Mockito-16,run_shell_command,1,defects4j test -t org.mockitousage.bugs.StubbingMocksThatAreConfiguredToReturnMocksTest
Mockito-16,run_shell_command,12,defects4j test -t org.mockitousage.bugs.StubbingMocksThatAreConfiguredToReturnMocksTest::shouldAllowStubbingMocksConfiguredWithRETURNS_MOCKS
Mockito-16,run_shell_command,1,defects4j test -t org.mockitousage.bugs.StubbingMocksThatAreConfiguredToReturnMocksTest::shouldAllowStubbingMocksConfiguredWithRETURNS_MOCKS > /Users/danielding/Desktop/example_dir/Mockito_16/debug_test_output.log 2>&1
Mockito-16,run_shell_command,1,defects4j test -t org.mockitousage.bugs.StubbingMocksThatAreConfiguredToReturnMocksTest::shouldAllowStubbingMocksConfiguredWithRETURNS_MOCKSWithDoApi
Mockito-16,run_shell_command,1,git show HEAD:src/org/mockito/internal/MockHandler.java
Mockito-16,run_shell_command,1,git show HEAD:src/org/mockito/internal/MockitoCore.java
Mockito-16,run_shell_command,2,git show HEAD:src/org/mockito/internal/progress/MockingProgress.java
Mockito-16,run_shell_command,3,git show HEAD:src/org/mockito/internal/progress/MockingProgressImpl.java
Mockito-16,run_shell_command,4,git show HEAD:src/org/mockito/internal/progress/ThreadSafeMockingProgress.java
Mockito-16,run_shell_command,5,git show HEAD:src/org/mockito/internal/stubbing/defaultanswers/ReturnsMocks.java
Mockito-16,run_shell_command,1,java -cp /Users/danielding/Desktop/defects4j/framework/projects/lib/junit-4.11.jar:/Users/danielding/Desktop/example_dir/Mockito_16/target/classes:/Users/danielding/Desktop/example_dir/Mockito_16/target/test-classes:/Users/danielding/Desktop/defects4j/framework/projects/Mockito/lib/asm-all-5.0.4.jar:/Users/danielding/Desktop/defects4j/framework/projects/Mockito/lib/assertj-core-2.1.0.jar:/Users/danielding/Desktop/defects4j/framework/projects/Mockito/lib/cglib-and-asm-1.0.jar:/Users/danielding/Desktop/defects4j/framework/projects/Mockito/lib/cobertura-2.0.3.jar:/Users/danielding/Desktop/defects4j/framework/projects/Mockito/lib/fest-assert-1.3.jar:/Users/danielding/Desktop/defects4j/framework/projects/Mockito/lib/fest-util-1.1.4.jar:/Users/danielding/Desktop/defects4j/framework/projects/Mockito/lib/hamcrest-all-1.3.jar:/Users/danielding/Desktop/defects4j/framework/projects/Mockito/lib/hamcrest-core-1.1.jar:/Users/danielding/Desktop/defects4j/framework/projects/Mockito/lib/objenesis-2.1.jar:/Users/danielding/Desktop/defects4j/framework/projects/Mockito/lib/objenesis-2.2.jar:/Users/danielding/Desktop/defects4j/framework/projects/Mockito/lib/powermock-reflect-1.2.5.jar org.junit.runner.JUnitCore org.mockitousage.bugs.StubbingMocksThatAreConfiguredToReturnMocksTest > /Users/danielding/Desktop/example_dir/Mockito_16/debug_test_output_raw.log 2>&1
Mockito-16,run_shell_command,1,java -cp /Users/danielding/Desktop/defects4j/framework/projects/lib/junit-4.11.jar:/Users/danielding/Desktop/example_dir/Mockito_16/target/classes:/Users/danielding/Desktop/example_dir/Mockito_16/target/test-classes:/Users/danielding/Desktop/defects4j/framework/projects/Mockito/lib/asm-all-5.0.4.jar:/Users/danielding/Desktop/defects4j/framework/projects/Mockito/lib/assertj-core-2.1.0.jar:/Users/danielding/Desktop/defects4j/framework/projects/Mockito/lib/cglib-and-asm-1.0.jar:/Users/danielding/Desktop/defects4j/framework/projects/Mockito/lib/cobertura-2.0.3.jar:/Users/danielding/Desktop/defects4j/framework/projects/Mockito/lib/fest-assert-1.3.jar:/Users/danielding/Desktop/defects4j/framework/projects/Mockito/lib/fest-util-1.1.4.jar:/Users/danielding/Desktop/defects4j/framework/projects/Mockito/lib/hamcrest-all-1.3.jar:/Users/danielding/Desktop/defects4j/framework/projects/Mockito/lib/hamcrest-core-1.1.jar:/Users/danielding/Desktop/defects4j/framework/projects/Mockito/lib/objenesis-2.1.jar:/Users/danielding/Desktop/defects4j/framework/projects/Mockito/lib/objenesis-2.2.jar:/Users/danielding/Desktop/defects4j/framework/projects/Mockito/lib/powermock-reflect-1.2.5.jar org.junit.runner.JUnitCore org.mockitousage.bugs.StubbingMocksThatAreConfiguredToReturnMocksTest > /Users/danielding/Desktop/example_dir/Mockito_16/debug_test_output_raw_2.log 2>&1
Mockito-16,write_file,15,
Mockito-17,glob,1,
Mockito-17,maple_find_class,1,
Mockito-17,maple_find_code,1,
Mockito-17,maple_find_method_in_class,1,
Mockito-17,read_file,6,
Mockito-17,replace,2,
Mockito-17,run_shell_command,1,./run_bug_exposing_tests.sh
Mockito-17,run_shell_command,2,defects4j compile
Mockito-17,run_shell_command,2,defects4j test
Mockito-17,run_shell_command,1,defects4j test -t org.mockitousage.basicapi.MocksSerializationTest
Mockito-17,run_shell_command,1,defects4j test -t org.mockitousage.basicapi.MocksSerializationTest::shouldBeSerializeAndHaveExtraInterfaces
Mockito-17,run_shell_command,1,git diff
Mockito-21,maple_find_class,1,
Mockito-21,read_file,8,
Mockito-21,replace,4,
Mockito-21,run_shell_command,1,./run_bug_exposing_tests.sh
Mockito-21,run_shell_command,5,defects4j test
Mockito-21,run_shell_command,1,defects4j test -t org.mockito.internal.creation.instance.ConstructorInstantiatorTest::creates_instances_of_inner_classes
Mockito-21,run_shell_command,1,git diff
Mockito-30,maple_find_class,3,
Mockito-30,read_file,5,
Mockito-30,replace,2,
Mockito-30,run_shell_command,2,./run_bug_exposing_tests.sh
Mockito-30,run_shell_command,2,defects4j compile
Mockito-30,run_shell_command,1,defects4j export -p tests.trigger
Mockito-30,run_shell_command,1,defects4j test
Mockito-30,run_shell_command,2,defects4j test -t org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNullsTest::shouldPrintTheParametersOnSmartNullPointerExceptionMessage
Mockito-30,run_shell_command,1,git diff
Time-23,glob,1,
Time-23,maple_find_class,3,
Time-23,maple_find_code_in_file,2,
Time-23,maple_find_method,1,
Time-23,maple_find_method_in_class,9,
Time-23,read_file,31,
Time-23,replace,83,
Time-23,run_shell_command,2,./run_bug_exposing_tests.sh
Time-23,run_shell_command,34,defects4j compile
Time-23,run_shell_command,1,defects4j test
Time-23,run_shell_command,33,defects4j test -t org.joda.time.TestDateTimeZone::testForID_String_old
Time-23,run_shell_command,1,ls -lt
Time-23,run_shell_command,23,ls -lt bug_triggering_tests.*.log
Time-23,run_shell_command,1,ls -lt logs
Time-23,search_file_content,1,
Time-2,list_directory,2,
Time-2,maple_find_class,5,
Time-2,maple_find_code,2,
Time-2,maple_find_code_in_file,1,
Time-2,maple_find_method_in_class,4,
Time-2,read_file,15,
Time-2,replace,15,
Time-2,run_shell_command,1,./run_bug_exposing_tests.sh
Time-2,run_shell_command,1,defects4j compile
Time-2,run_shell_command,8,defects4j test
Time-2,run_shell_command,2,defects4j test -t org.joda.time.TestPartial_Basics::testWith_baseAndArgHaveNoRange
Time-2,search_file_content,1,
